Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      3.09     0.00        1     0.00     0.00  _GLOBAL__sub_I_remotePort
  0.00      3.09     0.00        1     0.00     0.00  _GLOBAL__sub_I_soundDriver
  0.00      3.09     0.00        1     0.00     0.00  eepromInit()
  0.00      3.09     0.00        1     0.00     0.00  flashReset()
  0.00      3.09     0.00        1     0.00     0.00  soundPause()
  0.00      3.09     0.00        1     0.00     0.00  soundReset()
  0.00      3.09     0.00        1     0.00     0.00  SetSaveType(int)
  0.00      3.09     0.00        1     0.00     0.00  sdlFindFile(char const*)
  0.00      3.09     0.00        1     0.00     0.00  soundResume()
  0.00      3.09     0.00        1     0.00     0.00  flashSetSize(int)
  0.00      3.09     0.00        1     0.00    10.00  soundShutdown()
  0.00      3.09     0.00        1     0.00     0.00  systemMessage(int, char const*, ...)
  0.00      3.09     0.00        1     0.00     0.00  ReadPrefString(char const*, char const*)
  0.00      3.09     0.00        1     0.00     0.00  ValidateConfig()
  0.00      3.09     0.00        1     0.00     0.00  soundSetEnable(int)
  0.00      3.09     0.00        1     0.00     0.00  soundSetVolume(float)
  0.00      3.09     0.00        1     0.00     0.00  utilIsGBAImage(char const*)
  0.00      3.09     0.00        1     0.00     0.00  rtcEnableRumble(bool)
  0.00      3.09     0.00        1     0.00    10.00  systemSoundInit()
  0.00      3.09     0.00        1     0.00     0.00  CPUReadBatteryFile(char const*)
  0.00      3.09     0.00        1     0.00     0.00  CheckEReaderRegion()
  0.00      3.09     0.00        1     0.00     0.00  soundGetSampleRate()
  0.00      3.09     0.00        1     0.00     0.00  soundSetSampleRate(long)
  0.00      3.09     0.00        1     0.00     0.00  CPUWriteBatteryFile(char const*)
  0.00      3.09     0.00        1     0.00     0.00  systemScreenMessage(char const*)
  0.00      3.09     0.00        1     0.00     0.00  gbSoundSetDeclicking(bool)
  0.00      3.09     0.00        1     0.00     0.00  BIOS_RegisterRamReset(unsigned int)
  0.00      3.09     0.00        1     0.00     0.00  rtcReset()
  0.00      3.09     0.00        1     0.00     0.00  utilLoad(char const*, bool (*)(char const*), unsigned char*, int&)
  0.00      3.09     0.00        1     0.00     0.00  flashInit()
  0.00      3.09     0.00        1     0.00     0.00  thumb08_0C(unsigned int)
  0.00      3.09     0.00        1     0.00     0.07  CPUWriteByte(unsigned int, unsigned char)
  0.00      3.09     0.00        1     0.00     0.00  apply_muting()
  0.00      3.09     0.00        1     0.00     0.00  remake_stereo_buffer()
  0.00      3.09     0.00        1     0.00     0.00  File_Reader::seek(int)
  0.00      3.09     0.00        1     0.00     0.00  Stereo_Buffer::clock_rate(long)
  0.00      3.09     0.00        1     0.00     0.00  Stereo_Buffer::set_sample_rate(long, int)
  0.00      3.09     0.00        1     0.00     0.00  Stereo_Buffer::clear()
  0.00      3.09     0.00        1     0.00     0.00  Stereo_Buffer::Stereo_Buffer()
  0.00      3.09     0.00        1     0.00     0.00  Stereo_Buffer::~Stereo_Buffer()
  0.00      3.09     0.00        1     0.00     0.00  Std_File_Reader::~Std_File_Reader()
  0.00      3.09     0.00        1     0.00     0.00  Binary_Extractor::stat_v()
  0.00      3.09     0.00        1     0.00     0.00  Binary_Extractor::extract_v(void*, int)
  0.00      3.09     0.00        1     0.00     0.00  Array<unsigned short>::Array(unsigned long)
  0.00      3.09     0.00        1     0.00     0.00  fex_t::open_arc_file(bool)
  0.00      3.09     0.00        1     0.00     0.00  fex_t::read_v(void*, int)
  0.00      3.09     0.00        1     0.00     0.00  fex_t::set_info(int, unsigned int, unsigned int)
  0.00      3.09     0.00        1     0.00     0.00  Gb_Apu::Gb_Apu()
  0.00      3.09     0.00        1     0.00     0.00  SoundSDL::pause()
  0.00      3.09     0.00        1     0.00     0.00  SoundSDL::reset()
  0.00      3.09     0.00        1     0.00     0.00  SoundSDL::SoundSDL()
  0.00      3.09     0.00        1     0.00     0.00  SoundSDL::~SoundSDL()
  0.00      3.09     0.00        1     0.00     0.00  fex_read
  0.00      3.09     0.00        1     0.00     0.00  fex_size
  0.00      3.09     0.00        1     0.00     0.00  fex_stat

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.32% of 3.09 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     96.9    0.13    2.86                 CPULoop(int) [1]
                0.56    0.77  600221/600221      thumbExecute() [2]
                0.49    0.76  353364/353364      mode2RenderLine() [3]
                0.07    0.04   25314/25314       mode0RenderLine() [5]
                0.05    0.05   83380/83380       armExecute() [6]
                0.00    0.04    3962/3962        psoundTickfn() [16]
                0.01    0.00  416009/1218358     soundEvent(unsigned int, unsigned short) <cycle 1> [40]
                0.00    0.01  416009/416009      soundTimerOverflow(int) [35]
                0.01    0.00  381045/1218358     CPUCheckDMA(int, int) <cycle 1> [18]
                0.00    0.00    2364/18900       CPUSwitchMode(int, bool, bool) [78]
                0.00    0.00 1508678/1508678     rtcIsEnabled() [199]
                0.00    0.00  542000/542000      CPUCompareVCOUNT() [214]
                0.00    0.00    2367/2367        systemFrame() [341]
                0.00    0.00    2367/2367        systemReadJoypads() [345]
                0.00    0.00    2367/2367        inputUpdateMotionSensor() [347]
                0.00    0.00    2367/2367        systemUpdateMotionSensor() [348]
                0.00    0.00    2367/2367        systemPauseOnFrame() [346]
                0.00    0.00    2367/2367        inputReadJoypad(int) [342]
                0.00    0.00    2367/2367        systemReadJoypad(int) [344]
                0.00    0.00    2367/2367        systemDrawScreen() [343]
                0.00    0.00     236/236         system10Frames(int) [375]
                0.00    0.00      39/40          systemGetClock() [382]
                0.00    0.00      39/39          systemShowSpeed(int) [383]
                0.00    0.00       4/4           applyTimer() [404]
-----------------------------------------------
                0.56    0.77  600221/600221      CPULoop(int) [1]
[2]     43.0    0.56    0.77  600221         thumbExecute() [2]
                0.08    0.01 2697827/2697827     thumbBC(unsigned int) [7]
                0.09    0.00 4905596/4905596     thumb88(unsigned int) [8]
                0.06    0.00 4506216/4506216     thumb68(unsigned int) [9]
                0.04    0.01 1558405/1558405     thumbB5(unsigned int) [12]
                0.05    0.00 2804877/2804877     thumb80(unsigned int) [13]
                0.03    0.00 1925853/1925853     thumb5A(unsigned int) [19]
                0.02    0.00 4793133/4793133     thumb1C_0(unsigned int) [20]
                0.02    0.00 2519732/2519732     thumb46_1(unsigned int) [21]
                0.02    0.00 2351253/2351253     thumb47(unsigned int) [22]
                0.02    0.00  943928/943928      thumb5E(unsigned int) [23]
                0.02    0.00 2603001/2603001     thumb28(unsigned int) [27]
                0.02    0.00 2334331/2334331     thumb40_0(unsigned int) [28]
                0.02    0.00 1101590/1101590     thumb48(unsigned int) [29]
                0.02    0.00  944894/944894      thumb46_2(unsigned int) [30]
                0.02    0.00  686721/686721      thumb23(unsigned int) [31]
                0.02    0.00  528978/528978      thumb24(unsigned int) [32]
                0.02    0.00  215153/215153      thumb08_10(unsigned int) [33]
                0.02    0.00  119602/119602      thumb18_3(unsigned int) [34]
                0.00    0.01  214314/214314      thumb70(unsigned int) [38]
                0.01    0.00  245206/245206      thumbC8(unsigned int) [39]
                0.01    0.00 2339684/2339684     thumbD0(unsigned int) [42]
                0.01    0.00 1118631/1118631     thumbF4(unsigned int) [44]
                0.01    0.00  682061/682061      thumb98(unsigned int) [45]
                0.01    0.00  569717/569717      thumbDD(unsigned int) [47]
                0.01    0.00  554474/554474      thumbDC(unsigned int) [48]
                0.01    0.00  550877/550877      thumbE0(unsigned int) [49]
                0.01    0.00  479164/479164      thumb1C_1(unsigned int) [50]
                0.01    0.00  469567/469567      thumbB0(unsigned int) [51]
                0.01    0.00  400588/400588      thumb31(unsigned int) [52]
                0.01    0.00  332517/332517      thumb42_1(unsigned int) [53]
                0.01    0.00  285704/285704      thumb00_01(unsigned int) [54]
                0.01    0.00   81506/81506       thumb43_1(unsigned int) [55]
                0.01    0.00 1808762/1808762     thumbF8(unsigned int) [67]
                0.01    0.00 1081617/1081617     thumb21(unsigned int) [68]
                0.01    0.00  876249/876249      thumb00_10(unsigned int) [69]
                0.01    0.00  778266/778266      thumb22(unsigned int) [70]
                0.01    0.00  539348/539348      thumb2B(unsigned int) [71]
                0.01    0.00  391001/391001      thumb2C(unsigned int) [72]
                0.01    0.00  310320/310320      thumbDB(unsigned int) [73]
                0.01    0.00  252733/252733      thumb08_0E(unsigned int) [74]
                0.01    0.00  146512/146512      thumb18_4(unsigned int) [75]
                0.01    0.00  139893/139893      thumb37(unsigned int) [76]
                0.01    0.00   55213/55213       thumb38(unsigned int) [77]
                0.01    0.00   12469/12469       thumb27(unsigned int) [79]
                0.01    0.00   10990/10990       thumb3F(unsigned int) [80]
                0.01    0.00     148/148         thumb58(unsigned int) [82]
                0.00    0.00  448200/448200      thumbC0(unsigned int) [88]
                0.00    0.00  140611/140611      thumbB4(unsigned int) [90]
                0.00    0.00    6316/6316        CPUSoftwareInterrupt(int) [93]
                0.00    0.00  447340/447340      thumb60(unsigned int) [95]
                0.00    0.00    3796/3796        thumbBD(unsigned int) [102]
                0.00    0.00 2304579/2304579     thumbD1(unsigned int) [197]
                0.00    0.00 1315572/1315572     thumb00_02(unsigned int) [200]
                0.00    0.00 1147741/1147741     thumb43_0(unsigned int) [201]
                0.00    0.00 1113757/1113757     thumb18_1(unsigned int) [202]
                0.00    0.00 1070607/1070607     thumb20(unsigned int) [204]
                0.00    0.00  728323/728323      thumb42_2(unsigned int) [208]
                0.00    0.00  719086/719086      thumb2A(unsigned int) [209]
                0.00    0.00  690131/690131      thumbF0(unsigned int) [210]
                0.00    0.00  585149/585149      thumb29(unsigned int) [212]
                0.00    0.00  555314/555314      thumb30(unsigned int) [213]
                0.00    0.00  505429/505429      thumb90(unsigned int) [217]
                0.00    0.00  494018/494018      thumb78(unsigned int) [218]
                0.00    0.00  459170/459170      thumb2D(unsigned int) [220]
                0.00    0.00  380743/380743      thumb18_2(unsigned int) [221]
                0.00    0.00  354316/354316      thumb18_0(unsigned int) [222]
                0.00    0.00  325788/325788      thumbD3(unsigned int) [223]
                0.00    0.00  321405/321405      thumb00_04(unsigned int) [224]
                0.00    0.00  254355/254355      thumb00_03(unsigned int) [225]
                0.00    0.00  250053/250053      thumb33(unsigned int) [226]
                0.00    0.00  248320/248320      thumb42_3(unsigned int) [227]
                0.00    0.00  232970/232970      thumb32(unsigned int) [229]
                0.00    0.00  164108/164108      thumb44_2(unsigned int) [231]
                0.00    0.00  147524/147524      thumb42_0(unsigned int) [232]
                0.00    0.00  137926/137926      thumb36(unsigned int) [233]
                0.00    0.00  136517/136517      thumb40_1(unsigned int) [234]
                0.00    0.00  136336/136336      thumb00_08(unsigned int) [235]
                0.00    0.00  134991/134991      thumbDA(unsigned int) [236]
                0.00    0.00  130889/130889      thumb2E(unsigned int) [237]
                0.00    0.00  128517/128517      thumb10_08(unsigned int) [238]
                0.00    0.00  126366/126366      thumb10_07(unsigned int) [239]
                0.00    0.00  122268/122268      thumb10_10(unsigned int) [240]
                0.00    0.00  120655/120655      thumb44_1(unsigned int) [241]
                0.00    0.00  120604/120604      thumb25(unsigned int) [242]
                0.00    0.00  108446/108446      thumb1A_2(unsigned int) [243]
                0.00    0.00  105836/105836      thumb1E_1(unsigned int) [244]
                0.00    0.00  103359/103359      thumbD9(unsigned int) [245]
                0.00    0.00  103343/103343      thumb08_1C(unsigned int) [246]
                0.00    0.00  103343/103343      thumb08_1F(unsigned int) [247]
                0.00    0.00  102852/102852      thumb46_3(unsigned int) [248]
                0.00    0.00  102781/102781      thumb08_02(unsigned int) [249]
                0.00    0.00  102735/102735      thumb1C_3(unsigned int) [250]
                0.00    0.00   97666/97666       thumb3A(unsigned int) [251]
                0.00    0.00   74611/74611       thumbD8(unsigned int) [253]
                0.00    0.00   43044/43044       thumb39(unsigned int) [256]
                0.00    0.00   42726/42726       thumb3E(unsigned int) [257]
                0.00    0.00   36923/36923       thumb00_05(unsigned int) [260]
                0.00    0.00   36302/36302       thumb10_05(unsigned int) [261]
                0.00    0.00   32241/32241       thumb18_6(unsigned int) [262]
                0.00    0.00   22190/22190       thumb00_18(unsigned int) [267]
                0.00    0.00   19312/19312       thumb43_2(unsigned int) [274]
                0.00    0.00   18938/18938       thumb43_3(unsigned int) [275]
                0.00    0.00   18794/18794       thumb34(unsigned int) [276]
                0.00    0.00   17133/17133       thumb56(unsigned int) [277]
                0.00    0.00   15196/15196       thumb1A_6(unsigned int) [278]
                0.00    0.00   15091/15091       thumb08_08(unsigned int) [279]
                0.00    0.00   14200/14200       thumb00_13(unsigned int) [281]
                0.00    0.00   13583/13583       thumb35(unsigned int) [285]
                0.00    0.00   12387/12387       thumb1A_1(unsigned int) [286]
                0.00    0.00    8625/8625        thumb1A_5(unsigned int) [291]
